Date,Open,High,Low,Close,Volume,Adj Close
2006-08-28,68.50,68.650002,65.120003,68.380005,167441400,9.134593
2006-09-05,68.970001,73.57,68.550003,72.519997,259402500,9.687637
2006-09-11,72.43,74.980003,71.419998,74.099998,278176600,9.898704
2006-09-18,73.800003,76.059998,72.580002,73.00,184867700,9.75176
2006-09-25,73.809998,77.779999,73.720001,76.979996,195086700,10.28343
2006-10-02,75.100006,76.160004,73.159996,74.220001,174163600,9.914734
2006-10-09,73.800003,76.879997,72.599998,75.020004,140935900,10.021603
2006-10-16,75.190002,79.990005,73.910004,79.949997,213795800,10.680181
2006-10-23,79.990005,82.599998,79.75,80.409996,140432800,10.74163
2006-10-30,79.990005,81.68,77.790001,78.290001,125497800,10.458428
2006-11-06,78.949997,84.690002,78.43,83.120003,147417200,11.103647
2006-11-13,83.220001,86.300003,82.639999,85.850006,142765800,11.468336
2006-11-20,85.400002,93.080002,85.199997,91.630005,149004900,12.240461
2006-11-27,92.510002,93.160004,89.50,91.32,246682900,12.19905
2006-12-04,91.879997,92.329994,86.900002,88.259995,189983200,11.790277
2006-12-11,88.900002,90.00,85.529999,87.720001,197786100,11.718142
2006-12-18,87.630005,88.00,81.599998,82.199997,185878800,10.980748
2006-12-26,82.149994,85.400002,76.770004,84.839996,288921800,11.333414
2007-01-03,86.290001,86.580002,81.900002,85.049995,243360100,11.361467
2007-01-08,85.959999,97.800003,85.150002,94.620003,492611400,12.639883
2007-01-16,95.68,97.599998,88.120003,88.50,413713400,11.822339
2007-01-22,89.139999,89.159996,84.990005,85.379997,274105500,11.40555
2007-01-29,86.300003,86.650002,83.699997,84.75,181078800,11.321391
2007-02-05,84.300003,86.509995,82.860001,83.270004,202482100,11.123685
2007-02-12,84.43,85.639999,83.629997,84.830002,128828400,11.332078
2007-02-20,84.650002,90.810005,84.159996,89.07,195570900,11.898482
2007-02-26,89.839996,90.00,83.00,85.409996,247833300,11.409558
2007-03-05,85.889999,88.970001,85.760002,87.970001,157560900,11.751537
2007-03-12,88.07,90.599998,87.920006,89.590004,176254400,11.967947
2007-03-19,90.240005,94.360001,89.590004,93.519997,145057500,12.492938
2007-03-26,93.990005,96.830002,92.230003,92.909996,203282900,12.411451
2007-04-02,94.139999,95.229996,93.019997,94.68,119889100,12.647898
2007-04-09,95.210007,95.299995,90.059998,90.240005,134572200,12.054778
2007-04-16,90.57,92.300003,89.599998,90.970001,138684500,12.152295
2007-04-23,91.589996,102.50,91.300003,99.919998,272993400,13.347887
2007-04-30,100.090004,101.600006,98.550003,100.809998,130612100,13.466779
2007-05-07,101.079994,109.130005,101.010002,108.739998,210713300,14.526114
2007-05-14,109.619995,110.639999,103.419998,110.020004,204493200,14.697104
2007-05-21,110.309998,115.00,110.050003,113.619995,182199900,15.178012
2007-05-29,114.450005,122.170006,112.690002,118.400002,269154200,15.816552
2007-06-04,118.630005,127.610001,117.900002,124.490005,303823100,16.630091
2007-06-11,126.00,126.150002,115.399994,120.499992,340333100,16.097082
2007-06-18,123.280006,125.179993,120.720001,123.00,212503200,16.431046
2007-06-25,124.190002,125.090004,118.719994,122.040001,263054500,16.302805
2007-07-02,121.049995,133.339996,119.299995,132.300003,280318100,17.673393
2007-07-09,132.380005,137.850006,128.809998,137.729996,234240700,18.398764
2007-07-16,138.389999,144.180008,136.040009,143.75,215179700,19.202951
2007-07-23,143.309998,148.919998,134.149994,143.849991,383784600,19.216309
2007-07-30,144.330002,145.450012,127.770004,131.850006,307568500,17.613279
2007-08-06,132.899994,137.240005,120.300003,125.00,260967400,16.698217
2007-08-13,128.320007,129.349991,111.619995,122.060005,277326100,16.305475
2007-08-20,123.959991,135.369995,120.499992,135.300003,247340100,18.07415
2007-08-27,133.389999,139.650009,126.630005,138.480011,268306700,18.498955
2007-09-04,139.940002,145.839996,130.00,131.770004,436056400,17.602592
2007-09-10,136.98999,139.399994,133.75,138.809998,237298800,18.543037
2007-09-17,138.990005,144.649994,137.600006,144.149994,235753100,19.256386
